timestamp,value
2025-04-30T17:47:59.949871,20.675335537987028
2025-04-30T17:48:02.951345,24.52481102470181
2025-04-30T17:48:04.951528,43.48954635123251
2025-04-30T17:48:05.950750,25.747090222352632
2025-04-30T17:48:07.950382,34.54104186964674
2025-04-30T17:48:09.950326,26.27542194922666
2025-04-30T17:48:11.951149,46.384815068173424
2025-04-30T17:52:23.104236,76.75519220731803
2025-05-03T14:36:37.846681,77.44479138155731
2025-05-03T14:36:45.774075,71.08584606325972
2025-05-03T14:36:49.774902,92.05802553096831
2025-05-03T14:36:51.774059,66.83435908602685
2025-05-03T14:38:02.773861,26.9955173725713
2025-05-03T14:38:08.773713,67.00137037654311
2025-05-03T14:38:09.773512,5.082061467686616
2025-05-03T14:38:16.773721,89.19565713325225
2025-05-03T14:38:22.773830,89.08883704500681
2025-05-03T14:38:23.773266,93.62640763187318
2025-05-03T14:38:28.773673,81.70327717431935
2025-05-03T14:38:32.774568,59.403444166761254
2025-05-03T14:38:33.773955,82.23998519972372
2025-05-03T14:38:36.773458,71.2055553646666
2025-05-03T14:38:37.773088,15.375545303479687
2025-05-03T14:38:38.773478,31.245425618052614
2025-05-03T14:38:41.773271,3.5882190356267163
2025-05-03T14:38:46.773843,12.162310775172314
2025-05-03T14:38:47.772560,85.84133567187835
2025-05-03T14:38:54.772534,33.0360543439969
2025-05-03T14:51:52.691284,85.28611080616095
2025-05-03T14:52:11.264090,21.495014064523765
2025-05-03T14:52:17.263775,40.2645567823464
