timestamp,value
2025-04-30T17:47:59.038255,82.37261604540956
2025-04-30T17:48:06.950922,57.25182259923963
2025-05-03T14:36:38.796371,63.71397049732778
2025-05-03T14:36:40.775619,33.77364879791382
2025-05-03T14:36:41.774945,21.060068627719588
2025-05-03T14:36:44.774374,85.47358538094664
2025-05-03T14:36:48.775330,99.55797547504703
2025-05-03T14:36:50.774407,69.18888459885791
2025-05-03T14:36:52.775195,74.89855145758008
2025-05-03T14:36:53.773874,14.55312242414889
2025-05-03T14:36:58.775254,67.52225247088943
2025-05-03T14:38:04.773448,26.122122260730773
2025-05-03T14:38:07.774081,45.402949063455864
2025-05-03T14:38:13.773426,68.480534720588
2025-05-03T14:38:19.774126,55.14807548860479
2025-05-03T14:38:25.773320,35.346115548693405
2025-05-03T14:38:27.773703,57.73343169877314
2025-05-03T14:38:30.772948,14.017279337762522
2025-05-03T14:38:31.773114,73.42833043748391
2025-05-03T14:38:44.772803,46.038603903749284
2025-05-03T14:38:45.772890,90.67871532791732
2025-05-03T14:38:49.774089,62.5470322215143
2025-05-03T14:38:50.774240,65.93202377090104
2025-05-03T14:38:51.773211,53.44980505502305
2025-05-03T14:52:04.265101,23.733705583497
2025-05-03T14:52:07.263966,92.3983612223017
2025-05-03T14:52:10.264659,29.396374821104875
2025-05-03T14:52:14.265154,57.90947474988572
