timestamp,value
2025-05-03T15:07:28.770763,5.926659888545416
2025-05-03T15:07:30.770554,29.307804280071647
2025-05-03T15:07:33.770953,9.775610499904296
2025-05-03T15:07:35.770593,83.12790275078358
2025-05-03T15:07:37.770983,93.96646102225921
2025-05-03T15:07:40.770819,5.971886845113583
2025-05-03T15:07:52.770468,41.792017466972695
2025-05-03T15:08:00.770482,17.367030466247435
2025-05-03T15:08:07.770301,45.25664230163442
2025-05-03T15:08:09.770295,74.7991619597437
2025-05-03T15:08:13.770583,34.974868529805036
2025-05-03T15:08:20.770731,0.34286147507492926
2025-05-03T15:08:25.770849,9.696845286765743
2025-05-03T15:08:28.770534,79.57761007843928
2025-05-03T15:08:34.771614,59.118432779656914
2025-05-03T15:08:39.770440,96.3384245591535
2025-05-03T15:08:43.770579,53.53146198496979
2025-05-03T15:08:46.770245,76.70483547847991
2025-05-03T15:08:54.770295,62.2280004791369
2025-05-03T15:08:57.771238,39.44493143171191
2025-05-03T15:09:03.770066,4.9258465247765
2025-05-03T15:09:06.771885,6.364671841912173
2025-05-03T15:09:10.770620,81.85772409746708
2025-05-03T15:09:11.770577,62.86105991951685
2025-05-03T15:09:15.771929,54.12348277377822
2025-05-03T15:09:17.770931,59.960679773738036
2025-05-03T15:09:18.770463,46.964162789352216
2025-05-03T15:09:19.770033,99.96543531780276
2025-05-03T15:09:26.771347,25.00709715530036
2025-05-03T15:09:28.770685,19.64720232435859
2025-05-03T15:09:30.770081,24.696725231114346
2025-05-03T15:09:31.770715,66.2004236717105
2025-05-03T15:09:34.770166,25.742031480962847
2025-05-03T15:09:35.771201,37.77192734255058
2025-05-03T15:09:44.770743,13.075280408838486
2025-05-03T15:09:45.770280,63.69591589975704
2025-05-03T15:09:51.770564,12.45728383982929
2025-05-03T15:09:53.770773,45.094595633472586
2025-05-03T15:10:02.770243,49.95461625989037
2025-05-03T15:10:05.771137,68.94374436021812
2025-05-03T15:10:06.770653,55.8492207381845
2025-05-03T15:10:20.770918,49.224153877644994
2025-05-03T15:10:21.771627,15.270932466253285
2025-05-03T15:10:24.771480,91.39938127614204
2025-05-03T15:10:30.770092,12.964420433272627
2025-05-03T15:10:32.771215,25.820882974218872
2025-05-03T15:10:33.770530,68.2547435990516
2025-05-03T15:10:35.770596,8.019098706134109
2025-05-03T15:10:40.770969,93.2946973233057
2025-05-03T15:10:42.771351,75.52950806703397
2025-05-03T15:10:44.771606,67.0056922977693
2025-05-03T15:10:45.771353,19.88403806277018
2025-05-03T15:10:54.770089,42.74876263945525
2025-05-03T15:11:00.770513,63.89325176354625
2025-05-03T15:11:02.770472,84.59414290496576
2025-05-03T15:11:05.770103,80.53368768393062
2025-05-03T15:11:16.770438,8.616209498189908
2025-05-03T15:11:24.769923,98.25263755397734
2025-05-03T15:11:26.770405,8.95039049830494
2025-05-03T15:11:34.770516,19.187598090147297
2025-05-03T15:11:35.770704,5.204560918126566
2025-05-03T15:11:38.770303,10.71669535802413
2025-05-03T15:11:45.770522,19.831481006609984
2025-05-03T15:11:48.770472,48.75984007887732
2025-05-03T15:11:51.770374,23.877209880510964
2025-05-03T15:11:52.770714,77.78423383581372
2025-05-03T15:12:05.770385,60.794933490238236
2025-05-03T15:12:36.270701,19.99085333267301
2025-05-03T15:12:39.269656,26.241095630898435
2025-05-03T15:12:41.270306,68.79225529193917
2025-05-03T15:12:48.270014,21.794917669922743
2025-05-03T15:12:52.269991,48.05488838137506
2025-05-03T15:12:53.271353,57.53986944245676
2025-05-03T15:12:59.270876,75.1214654944489
2025-05-03T15:13:07.270699,31.56518842197915
2025-05-03T15:13:27.270725,97.72390813794158
2025-05-03T15:13:33.270020,74.99660970076843
2025-05-03T15:13:42.270304,29.44619909804488
2025-05-03T15:13:52.270004,45.245064772730736
2025-05-03T15:14:00.270735,47.92062842921202
2025-05-03T15:14:02.270517,11.330938649695344
2025-05-03T15:14:09.270475,84.75744243894569
2025-05-03T15:14:16.270236,16.709329388619853
2025-05-03T15:14:17.270273,66.14181365024602
2025-05-03T15:14:18.270529,76.1224698496666
